JBC Tip Temperature / ADC
====================================================
DATE TIME Sicaklik(Derece), ADC Degerleri
DATE TIME Temperature (Degrees), ADC Values

2016-07-03 18:27:23	198.00, 478
2016-07-03 18:27:23	197.25, 477
2016-07-03 18:27:23	196.50, 476
2016-07-03 18:27:24	196.50, 474
2016-07-03 18:27:24	196.25, 474
2016-07-03 18:27:24	195.75, 473
2016-07-03 18:27:24	195.50, 472
2016-07-03 18:27:24	195.00, 471
2016-07-03 18:27:25	194.25, 470
2016-07-03 18:27:25	194.25, 469
2016-07-03 18:27:25	193.75, 467
2016-07-03 18:27:25	193.50, 467
2016-07-03 18:27:25	192.75, 466
2016-07-03 18:27:26	193.00, 464
2016-07-03 18:27:26	192.75, 464
2016-07-03 18:27:26	192.50, 463
2016-07-03 18:27:26	192.00, 462
2016-07-03 18:27:27	191.75, 461
2016-07-03 18:27:27	191.50, 461
2016-07-03 18:27:27	191.00, 459
2016-07-03 18:27:27	191.00, 458
2016-07-03 18:27:27	190.50, 457
2016-07-03 18:27:28	189.75, 457
2016-07-03 18:27:28	190.00, 456
2016-07-03 18:27:28	189.50, 455
2016-07-03 18:27:28	189.00, 454
2016-07-03 18:27:29	188.75, 453
2016-07-03 18:27:29	188.75, 452
2016-07-03 18:27:29	188.25, 451
2016-07-03 18:27:29	187.50, 450
2016-07-03 18:27:29	187.00, 448
2016-07-03 18:27:30	187.25, 448
2016-07-03 18:27:30	187.00, 448
2016-07-03 18:27:30	187.00, 447
2016-07-03 18:27:30	187.00, 446
2016-07-03 18:27:30	186.75, 446
2016-07-03 18:27:31	186.25, 445
2016-07-03 18:27:31	185.75, 444
2016-07-03 18:27:31	185.50, 442
2016-07-03 18:27:31	185.25, 441
2016-07-03 18:27:32	184.75, 441
2016-07-03 18:27:32	184.50, 440
2016-07-03 18:27:32	184.50, 439
2016-07-03 18:27:32	184.50, 439
2016-07-03 18:27:32	183.75, 437
2016-07-03 18:27:33	183.25, 437
2016-07-03 18:27:33	183.00, 436
2016-07-03 18:27:33	183.00, 435
2016-07-03 18:27:33	182.50, 434
2016-07-03 18:27:34	182.25, 433
2016-07-03 18:27:34	182.00, 432
2016-07-03 18:27:34	181.75, 431
2016-07-03 18:27:34	181.50, 430
2016-07-03 18:27:34	181.25, 430
2016-07-03 18:27:35	181.00, 429
2016-07-03 18:27:35	180.25, 428
2016-07-03 18:27:35	180.25, 427
2016-07-03 18:27:35	180.25, 426
2016-07-03 18:27:36	179.75, 425
2016-07-03 18:27:36	179.75, 425
2016-07-03 18:27:36	179.00, 424
2016-07-03 18:27:36	179.00, 424
2016-07-03 18:27:36	178.75, 422
2016-07-03 18:27:37	177.75, 421
2016-07-03 18:27:37	178.00, 421
2016-07-03 18:27:37	177.75, 420
2016-07-03 18:27:37	177.75, 419
2016-07-03 18:27:37	177.75, 418
2016-07-03 18:27:38	177.00, 418
2016-07-03 18:27:38	177.25, 417
